num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses,additional_cost_to_win
676,0.0,8,1,31,3,2.050270164379556,3.367295829986474,1.6154199841116479,-2.7399999999999993
99,1.0,8,1,33,0,0.6931471805599453,3.9318256327243257,1.8389610707123492,4.29
160,1.0,10,1,8,3,0.9593502213346021,4.9486889658772695,1.1118575154181303,0.42999999999999994
192,1.0,8,1,18,3,1.0750024230289759,2.7073833121145063,1.4678743481123135,1.41
322,1.0,10,0,83,3,1.4422019930581866,2.70805020110221,2.548663615590751,8.559999999999999
4911,1.0,8,1,2408,3,3.9144201300278674,6.55250788703459,5.752699614890815,264.92
53,1.0,10,0,27,0,0.43178241642553783,2.3978952727983707,1.706564623164823,3.9699999999999998
345,1.0,8,1,46,0,1.4951487660319727,4.795790545596741,2.0769384114617173,3.5200000000000005
30,1.0,10,1,14,0,0.27002713721306015,1.791759469228055,1.340250422618484,2.5100000000000002
45,1.0,10,1,22,3,0.3784364357202451,2.0794415416798357,1.5810384379124023,3.4
39,1.0,10,1,17,0,0.33647223662121295,2.3978952727983707,1.43746264769429,2.81
101,1.0,8,1,48,3,0.7030975114131134,2.70805020110221,2.1090003439213802,6.220000000000001
234,4.99,8,1,24,1,1.208960345836975,5.080783053998338,2.209372711271867,5.76
236,1.0,8,1,41,3,1.2149127443642704,2.70805020110221,1.9919755158985601,3.96
196,1.0,8,1,19,6,1.0885619528146082,4.025173103360802,1.4973884086254776,1.5000000000000002
33,1.0,10,1,15,0,0.29266961396282004,1.791759469228055,1.3737155789130306,2.6100000000000003
410,1.0,10,1,45,3,1.631199404215613,4.262539022051294,2.0605135317943173,2.74
114,5.9,8,0,56,1,0.7701082216960736,2.766319109226186,2.6518325211039815,12.02
72,1.0,7,1,36,0,0.5481214085096876,3.044522437723423,1.8991179875485542,4.949999999999999
1521,9.9,8,1,231,2,2.7862450486872667,4.393213824064446,3.7118632905043114,24.71
16,1.0,10,1,6,0,0.15700374880966475,1.791759469228055,1.0224509277025458,1.61
148,0.0,8,1,5,3,0.9122827104766162,3.367295829986474,0.5007752879124893,-0.84
63,1.0,10,1,29,0,0.49469624183610705,2.3978952727983707,1.7526720805200082,4.13
56,4.9,10,0,2,6,0.4574248470388754,3.254242968705492,1.8180767775454285,4.58
145,1.0,10,0,12,3,0.9001613499442714,4.262539022051294,1.269760544863939,1.1
1382,4.99,10,1,58,1,2.696652156149841,3.711130063048756,2.604909442182697,-1.3000000000000007
12,1.0,10,1,6,0,0.12221763272424921,1.791759469228055,1.0224509277025458,1.65
51,0.0,8,1,25,3,0.41871033485818504,2.70805020110221,1.4469189829363254,2.73
876,1.0,8,1,394,6,2.280339484046726,5.993961427306569,3.9744342655495433,43.44
26,5.9,10,1,10,6,0.23901690047049992,3.039749158970765,2.1041341542702074,6.93
189,0.0,8,1,88,3,1.0647107369924282,2.70805020110221,2.5209170873110334,9.54
104,5.99,10,1,40,6,0.7178397931503169,2.766319109226186,2.5006159434931803,10.139999999999999
511,1.0,7,1,90,0,1.8115620965242347,3.044522437723423,2.617395832834079,7.579999999999999
1625,1.0,8,1,563,6,2.848970892158587,5.303304908059076,4.320018243389936,57.92
32,1.0,10,1,13,0,0.2851789422336624,2.3978952727983707,1.3056264580524357,2.36
107,1.0,8,0,31,3,0.7323678937132266,3.58351893845611,1.7967470107390942,3.95
204,1.0,10,1,85,0,1.1151415906193203,2.3978952727983707,2.5687881337687024,10.0
56,1.0,8,1,27,3,0.4574248470388754,2.70805020110221,1.706564623164823,3.9299999999999997
4252,1.0,7,1,2047,6,3.773450355564206,7.378321250084049,5.59139734406141,224.58
50,1.0,10,1,24,0,0.412109650826833,1.791759469228055,1.6331544390514163,3.6100000000000003
443,1.0,7,1,51,0,1.6937790608678513,3.044522437723423,2.1552445050953364,3.1899999999999995
421,1.0,10,1,15,3,1.6524974018945473,4.262539022051294,1.3737155789130306,-1.2699999999999996
520,1.0,8,1,29,3,1.8261608959453874,3.044522437723423,1.7526720805200082,-0.4400000000000004
357,1.0,7,0,19,0,1.5216989981260935,3.044522437723423,1.4973884086254776,-0.10999999999999988
54,1.0,10,1,27,0,0.4382549309311553,1.791759469228055,1.706564623164823,3.96
3349,5.99,8,0,29,6,3.5409593240373143,5.703782474656201,2.3758355547336385,-23.740000000000002
2270,1.0,8,1,548,3,3.165896900077314,5.170483995038151,4.29374171980631,49.53000000000001
83,4.99,8,1,21,6,0.6097655716208943,3.58351893845611,2.1656192379208883,6.880000000000001
117,1.0,8,0,31,3,0.7839015438284094,2.7073833121145063,1.7967470107390942,3.8400000000000003
1277,7.99,10,1,69,6,2.6232182655855123,4.393213824064446,2.8881470628740535,4.1800000000000015
307,1.0,5,0,67,3,1.4060969884160703,1.791759469228055,2.3711778844596574,6.630000000000001
2354,4.99,10,1,26,1,3.2011191032789417,4.509760001183433,2.237513096250331,-15.189999999999998
180,1.0,7,0,13,0,1.0331844833456545,3.044522437723423,1.3056264580524357,0.8799999999999999
531,1.0,10,1,69,3,1.843719208158766,4.262539022051294,2.395164274287139,4.65
222,1.0,8,0,2,3,1.172482137234565,2.7073833121145063,0.8153648132841945,-0.97
63,1.0,10,1,31,3,0.49469624183610705,2.0794415416798357,1.7967470107390942,4.390000000000001
85,1.0,10,0,17,0,0.6205764877251099,2.3978952727983707,1.43746264769429,2.35
33,1.0,10,1,16,0,0.30010459245033805,1.791759469228055,1.4060969884160703,2.73
116,1.0,10,1,38,3,0.7793248768009976,3.5832411220909393,1.937301774518713,4.760000000000001
33,1.0,10,1,15,0,0.29266961396282004,2.3978952727983707,1.3737155789130306,2.6100000000000003
107,0.0,8,1,50,3,0.7323678937132266,2.70805020110221,2.0149030205422647,5.42
161,1.0,10,0,14,3,0.9631743177730056,3.58351893845611,1.340250422618484,1.2000000000000002
227,1.0,10,0,32,3,1.1878434223960523,2.3978952727983707,1.8180767775454285,2.8800000000000003
330,4.99,10,1,89,6,1.4609379041156565,3.580737295494233,2.865623588206971,13.250000000000002
1108,1.0,8,1,509,0,2.492378664626701,5.5254529391317835,4.222004585374694,56.08
26,1.0,5,0,4,3,0.23901690047049992,1.791759469228055,0.9242589015233319,1.25
337,1.0,8,1,14,3,1.4770487243883548,4.110873864173311,1.340250422618484,-0.5599999999999996
90,1.0,10,1,23,0,0.6471032420585385,2.3978952727983707,1.6074359097634274,3.08
571,1.0,8,0,59,0,1.9050881545350582,4.394449154672439,2.269028309465203,2.95
543,1.0,8,1,150,0,1.8625285401162623,3.9318256327243257,3.068052935133617,15.059999999999999
67,5.99,8,1,22,6,0.5187937934151676,3.173878458937465,2.2874714551839976,8.170000000000002
406,1.0,8,0,46,3,1.623340817603092,2.3978952727983707,2.0769384114617173,2.91
472,1.0,10,0,4,3,1.7457155307266483,4.2626798770413155,0.9242589015233319,-3.2100000000000004
27,1.0,10,1,13,0,0.2468600779315258,1.791759469228055,1.3056264580524357,2.41
612,1.0,10,0,21,3,1.9643112344262046,4.9486889658772695,1.5539252025038417,-2.4
218,1.0,7,1,23,0,1.1600209167967532,3.044522437723423,1.6074359097634274,1.8000000000000003
19,1.0,10,1,9,0,0.1906203596086497,1.791759469228055,1.1537315878891892,1.96
123,1.0,7,0,20,0,0.8064758658669485,3.044522437723423,1.5260563034950494,2.3600000000000003
1037,4.99,8,1,486,6,2.431857428698185,3.634951112088381,4.236567242612494,57.79
209,1.0,10,0,27,0,1.1314021114911006,4.356708826689592,1.706564623164823,2.4099999999999997
1327,1.0,12,1,186,0,2.658859956911438,4.61512051684126,3.264995760481754,11.9
132,1.0,8,1,31,3,0.8458682675776092,2.70805020110221,1.7967470107390942,3.7
1269,7.99,10,1,18,6,2.617395832834079,4.393213824064446,2.427454075039915,-2.369999999999999
384,1.0,8,1,151,0,1.5789787049493917,5.525413097700675,3.0740812399649675,16.779999999999998
19,1.0,5,0,5,3,0.18232155679395465,1.791759469228055,0.9745596399981308,1.45
134,1.0,8,1,6,3,0.8544153281560676,4.262539022051294,1.0224509277025458,0.42999999999999994
48,1.0,7,1,24,0,0.3987761199573678,3.044522437723423,1.6331544390514163,3.63
218,1.0,8,1,62,3,1.1600209167967532,3.4339872044851463,2.3085671646715933,6.870000000000001
92,0.0,8,1,37,3,0.6575200029167942,2.70805020110221,1.75958057086382,3.8800000000000003
232,1.0,10,0,9,3,1.2029723039923526,4.9486889658772695,1.1537315878891892,-0.16000000000000014
37,1.0,10,1,16,0,0.32208349916911333,2.3978952727983707,1.4060969884160703,2.7
155,5.99,10,1,30,6,0.9400072584914712,3.8264651170664994,2.387844936944869,8.33
41,7.99,8,1,15,6,0.35065687161316933,3.32862668882732,2.392425796993835,9.52
57,5.99,10,1,28,6,0.4637340162321401,2.833213344056216,2.363680192353857,9.040000000000001
105,1.0,8,0,49,3,0.7227059828014898,2.70805020110221,2.124653884501384,6.3100000000000005
120,0.0,8,1,39,3,0.7929925155296614,3.367295829986474,1.803358605071407,3.8600000000000003
461,1.0,8,1,199,3,1.7263316639055997,2.3978952727983707,3.327550841493857,22.25
1584,1.0,12,1,34,3,2.8243506567983707,4.61512051684126,1.8594181177018698,-10.43
159,1.0,8,0,15,3,0.9555114450274363,3.58351893845611,1.3737155789130306,1.35
16,1.0,7,0,3,0,0.15700374880966475,3.044522437723423,0.8712933659434192,1.22
723,1.0,8,0,30,3,2.1090003439213802,2.3978952727983707,1.7749523509116738,-2.34
160,4.99,8,1,44,6,0.9593502213346021,4.464758032271346,2.460443177609626,9.100000000000001
32,1.0,10,1,15,3,0.2851789422336624,2.0794415416798357,1.3737155789130306,2.62
511,1.0,10,1,36,0,1.8115620965242347,2.3978952727983707,1.8991179875485542,0.5599999999999996
19,1.0,10,0,10,0,0.18232155679395465,2.3978952727983707,1.1939224684724346,2.0999999999999996
1882,1.0,8,1,723,6,2.987700101856727,4.605170185988092,4.564244019375446,76.14999999999999
118,1.0,10,0,11,0,0.7884573603642702,2.3978952727983707,1.2325602611778486,1.2300000000000002
297,1.0,10,1,94,0,1.3812818192963463,2.3978952727983707,2.6546494243750947,10.24
91,5.9,8,1,26,1,0.6523251860396903,2.766319109226186,2.330200260027019,8.36
2836,1.0,8,1,188,3,3.379973745210529,4.9486889658772695,3.2748780149834857,-2.9299999999999997
108,1.0,8,1,50,3,0.7371640659767197,2.7073833121145063,2.1400661634962708,6.41
36,1.0,10,1,18,0,0.31481073984003355,1.791759469228055,1.4678743481123135,2.9699999999999998
289,5.9,8,1,22,1,1.3609765531356006,2.766319109226186,2.278292400425001,5.860000000000001
226,1.0,8,0,29,0,1.184789984909162,3.9318256327243257,1.7526720805200082,2.4999999999999996
1761,1.0,10,1,42,0,2.924773184613497,4.61512051684126,2.0095554142156695,-11.169999999999998
60,1.0,10,0,2,0,0.4762341789963716,2.3978952727983707,0.8153648132841945,0.65
561,4.99,10,1,39,1,1.890095369948917,4.023564380161053,2.403334996094189,4.44
83,1.0,10,1,27,0,0.6097655716208943,1.791759469228055,1.706564623164823,3.67
140,3.99,10,0,27,6,0.8796267475025636,3.5234150143864045,2.1400661634962708,6.09
32,1.0,5,0,15,3,0.2851789422336624,1.791759469228055,1.3737155789130306,2.62
27,0.0,8,0,3,3,0.2468600779315258,3.367295829986474,0.3293037471426004,0.10999999999999999
143,1.0,8,0,10,3,0.8919980393051105,4.2626798770413155,1.1939224684724346,0.8599999999999999
49,1.0,8,1,25,3,0.4054651081081644,2.70805020110221,1.6582280766035324,3.75
16,1.0,8,1,8,0,0.15700374880966475,3.9318256327243257,1.1118575154181303,1.87
113,7.99,8,1,3,6,0.7654678421395714,3.32862668882732,2.238579763018133,7.23
446,1.0,8,1,96,6,1.6992786164338898,4.025173103360802,2.6727683869575705,9.010000000000002
494,1.0,8,0,19,0,1.7833912195575383,3.9318256327243257,1.4973884086254776,-1.48
564,1.0,8,1,54,0,1.8946168546677629,4.61512051684126,2.199444334074532,2.369999999999999
28,1.0,10,1,15,0,0.26236426446749106,1.791759469228055,1.3737155789130306,2.6500000000000004
18,1.0,8,1,8,3,0.173953307123438,2.3978952727983707,1.1118575154181303,1.85
24,0.0,8,1,5,3,0.22314355131420976,2.70805020110221,0.5007752879124893,0.4
2231,7.99,8,1,1088,6,3.1497400860333387,5.8289456176102075,5.013497859709733,127.10000000000001
79,1.0,10,1,38,3,0.5877866649021191,3.367295829986474,1.937301774518713,5.140000000000001
220,1.0,8,1,51,0,1.1662709371419244,4.795790545596741,2.1552445050953364,5.42
80,1.0,10,1,38,0,0.5933268452777344,2.3978952727983707,1.937301774518713,5.130000000000001
143,1.0,10,0,47,3,0.8919980393051105,4.2626798770413155,2.093097868127322,5.67
55,1.0,10,1,5,0,0.4510756193602167,2.3978952727983707,0.9745596399981308,1.08
749,1.0,8,1,354,6,2.1400661634962708,5.707110264748875,3.8716175907931074,39.52
6,1.0,10,1,2,0,0.06765864847381481,2.3978952727983707,0.8153648132841945,1.19
145,6.9,8,1,46,6,0.9001613499442714,3.039749158970765,2.6304489550786583,11.420000000000002
526,7.99,10,1,13,6,1.8357763546448294,4.437934266612178,2.3683728335320486,4.41
22,1.0,5,0,3,3,0.20701416938432612,1.791759469228055,0.8712933659434192,1.16
535,4.99,8,1,110,6,1.8500283773520307,4.204692619390966,3.0101281538377234,13.93
16,1.0,8,1,7,3,0.15700374880966475,3.044522437723423,1.068153081183401,1.74
1238,1.0,8,1,265,6,2.5945081597030812,4.07753744390572,3.5959414584546674,23.060000000000002
234,1.0,8,1,65,3,1.208960345836975,2.7073833121145063,2.34660197841082,7.1
111,1.0,8,1,30,3,0.7561219797213337,2.7073833121145063,1.7749523509116738,3.7700000000000005
230,0.0,8,0,79,3,1.1969481893889715,2.70805020110221,2.422144328051685,7.959999999999999
255,4.99,8,1,9,1,1.269760544863939,5.080783053998338,1.9685099809725544,3.6
1316,1.0,10,1,130,0,2.6511270537025893,4.356708826689592,2.9391619220655967,4.730000000000002
2470,4.99,8,1,27,6,3.246880021277798,5.247024072160486,2.2512917986064953,-16.21
73,1.0,10,1,20,0,0.5538851132264376,1.791759469228055,1.5260563034950494,2.8600000000000003
1984,1.0,8,1,985,0,3.0373539482448106,3.9318256327243257,4.867918991894661,109.20000000000002
75,1.0,8,1,25,3,0.5653138090500605,2.70805020110221,1.6582280766035324,3.49
663,1.0,8,1,4,3,2.033397603178429,4.9486889658772695,0.9242589015233319,-5.119999999999999
402,1.0,8,1,72,6,1.6154199841116479,4.025173103360802,2.4300984132930052,6.329999999999999
314,1.0,10,1,156,0,1.423108334242607,2.3978952727983707,3.1036894150590832,18.130000000000003
1097,1.0,8,1,442,0,2.4832385926873033,4.204692619390966,4.085303817569952,47.480000000000004
199,5.9,10,1,32,6,1.1019400787607843,3.039749158970765,2.403334996094189,8.05
280,1.0,8,0,22,3,1.3376291891386096,2.3978952727983707,1.5810384379124023,1.0499999999999998
259,1.0,8,0,37,3,1.2809338454620642,3.58351893845611,1.9183921201614211,3.2100000000000004
142,1.0,10,1,61,0,0.8878912573524571,2.3978952727983707,2.295560478057081,7.5
707,0.0,8,1,28,3,2.089391872533004,3.367295829986474,1.534714366238164,-3.44
19373,7.99,8,1,4938,6,5.27166533555061,6.327936783729195,6.478402109545419,456.19000000000005
2868,1.0,8,1,693,3,3.391147045808654,4.61512051684126,4.522766359733276,62.39
1083,9.9,8,0,17,4,2.4714836294558595,5.1647859739235145,2.5733752977756086,1.2699999999999996
214,1.0,7,1,58,0,1.1474024528375417,3.044522437723423,2.255493485460195,6.389999999999999
27,1.0,10,1,5,0,0.25464221837358075,2.3978952727983707,0.9745596399981308,1.3599999999999999
160,1.0,10,0,9,3,0.9593502213346021,4.262539022051294,1.1537315878891892,0.5599999999999998
27,1.0,7,0,7,0,0.2468600779315258,3.044522437723423,1.068153081183401,1.63
980,1.0,8,1,485,6,2.3804716316511167,6.089044875446846,4.1751562049585145,54.24000000000001
567,4.99,10,0,39,6,1.8991179875485542,4.393213824064446,2.403334996094189,4.380000000000001
374,1.0,10,1,170,3,1.55814461804655,2.70805020110221,3.1822118404966093,19.35
691,1.0,6,1,230,0,2.0693912058263346,5.303304908059076,3.462606009790799,23.979999999999997
138,0.0,8,1,47,3,0.8712933659434192,2.70805020110221,1.9615022438151495,4.720000000000001
49,1.0,8,0,2,3,0.4054651081081644,2.7073833121145063,0.8153648132841945,0.76
1467,1.0,8,1,512,0,2.7523860149222616,4.204692619390966,4.227709274289524,52.88
437,9.9,8,1,121,6,1.682688374173693,3.9889840465642745,3.282038399825841,21.250000000000004
172,1.0,10,1,53,3,1.0043016091968684,2.0794415416798357,2.1849270495258133,6.16
86,1.0,10,1,38,3,0.6259384308664953,3.5832411220909393,1.937301774518713,5.07
316,1.0,10,1,52,3,1.4279160358107101,4.262539022051294,2.1701959049483,4.59
533,7.99,6,1,221,6,1.8468787684491346,5.5053315359323625,3.6301904577652566,31.38
1315,1.0,8,1,623,0,2.6504210882655737,6.398594934535208,4.418720118610357,68.83000000000001
202,1.0,8,1,52,3,1.1085626195212777,2.3978952727983707,2.1701959049483,5.73
82,1.0,10,1,14,0,0.6043159668533296,1.791759469228055,1.340250422618484,1.9900000000000002
4,1.0,10,0,1,0,0.04879016416943201,2.3978952727983707,0.7561219797213337,1.0799999999999998
295,1.0,8,1,100,3,1.3762440252663892,2.70805020110221,2.70805020110221,11.04
55,1.0,8,1,27,3,0.4510756193602167,2.70805020110221,1.706564623164823,3.94
322,1.0,5,0,70,3,1.4422019930581866,1.791759469228055,2.4069451083182885,6.869999999999999
89,1.0,7,1,34,0,0.6418538861723948,3.044522437723423,1.8594181177018698,4.52
16449,7.99,8,1,78,6,5.1089711948171175,7.310550158534422,2.951257783452162,-146.37
80,1.0,10,1,32,0,0.598836501088704,2.3978952727983707,1.8180767775454285,4.34
611,1.0,8,1,260,3,1.9629077254238845,5.303304908059076,3.577947893406655,28.680000000000003
16,1.0,8,1,6,3,0.16551443847757338,2.3978952727983707,1.0224509277025458,1.6
3275,4.99,8,0,16,1,3.5192766697277564,5.080783053998338,2.0881534822818573,-25.689999999999998
549,1.0,8,0,89,3,1.8718021769015913,2.3978952727983707,2.6078614738467776,7.07
86,5.9,8,1,37,1,0.6259384308664953,2.766319109226186,2.460443177609626,9.840000000000002
142,1.0,10,0,19,3,0.8878912573524571,4.262539022051294,1.4973884086254776,2.04
132177,4.99,8,1,22230,7,7.187490861549733,8.281723990411392,7.971047769358804,1573.11
103,1.0,8,1,40,3,0.712949807856125,2.7073833121145063,1.9740810260220096,5.16
565,1.0,8,1,249,6,1.8961194845522977,5.303304908059076,3.5371840908617425,27.710000000000004
538,4.99,8,0,44,1,1.8547342683894434,3.711130063048756,2.460443177609626,5.320000000000001
197,1.0,10,1,62,0,1.091923300517313,2.3978952727983707,2.3085671646715933,7.08
36,0.0,8,1,5,3,0.31481073984003355,2.70805020110221,0.5007752879124893,0.28
21779,9.9,8,1,2057,7,5.388158070547826,6.956545443151569,5.62873560033329,59.50999999999999
359,1.0,10,1,8,0,1.5260563034950494,1.791759469228055,1.1118575154181303,-1.56
65,1.0,10,1,27,0,0.5068176023684519,2.3978952727983707,1.706564623164823,3.8499999999999996
22,1.0,10,1,11,3,0.20701416938432612,2.0794415416798357,1.2325602611778486,2.2
66,1.0,7,1,29,0,0.5128236264286637,3.044522437723423,1.7526720805200082,4.1
80,1.0,10,1,38,0,0.5933268452777344,1.791759469228055,1.937301774518713,5.130000000000001
38,5.99,10,1,19,6,0.3293037471426004,2.833213344056216,2.247072383063787,8.07
462,1.0,10,1,10,3,1.728109442151599,3.5832411220909393,1.1939224684724346,-2.33
177,1.0,8,0,18,3,1.0224509277025458,2.3978952727983707,1.4678743481123135,1.5599999999999998
55,1.0,8,0,16,3,0.44468582126144574,2.70805020110221,1.4060969884160703,2.52
46,1.0,8,0,4,3,0.3920420877760237,3.58351893845611,0.9242589015233319,1.04
230,0.0,8,1,93,3,1.1969481893889715,2.70805020110221,2.5718485799218085,9.78
56,1.0,5,0,27,3,0.4574248470388754,1.791759469228055,1.706564623164823,3.9299999999999997
157,4.99,8,0,5,6,0.9477893989335261,3.634951112088381,1.8931119634883427,4.0600000000000005
981,7.99,8,0,28,6,2.3813962734183356,5.141078590121546,2.5360749363624,1.8100000000000005
85,1.0,10,1,34,0,0.6205764877251099,2.3978952727983707,1.8594181177018698,4.56
1301,9.9,8,1,439,2,2.640484881606444,4.393213824064446,4.219066431358547,53.95
18,1.0,8,0,2,3,0.173953307123438,2.70805020110221,0.8153648132841945,1.07
163,4.99,10,1,28,6,0.9707789171582247,4.393213824064446,2.2648832258100344,6.990000000000001
44,4.99,8,1,19,1,0.37156355643248307,3.711130063048756,2.135349173618132,7.010000000000001
174,1.0,10,1,19,0,1.0116009116784799,4.356708826689592,1.4973884086254776,1.7200000000000002
35,1.0,10,1,17,0,0.3074846997479606,1.791759469228055,1.43746264769429,2.85
654,1.0,7,0,58,0,2.0215475632609334,3.044522437723423,2.255493485460195,1.9899999999999993
970,1.0,8,1,268,3,2.3711778844596574,4.262539022051294,3.6065842113871063,26.130000000000003
